hx0,hy0,hx1,hy1,hx2,hy2,hx3,hy3,hx4,hy4,hx5,hy5,hx6,hy6,hx7,hy7,hx8,hy8,hx9,hy9,hx10,hy10,hx11,hy11,hx12,hy12,hx13,hy13,hx14,hy14,hx15,hy15,hx16,hy16,hx17,hy17,hx18,hy18,hx19,hy19,hx20,hy20,mx0,my0,mx1,my1,mx2,my2,mx3,my3,dist,spread,target
0.019600391387939453,0.4972175359725952,-0.03430101275444031,0.46110403537750244,-0.0683521032333374,0.36676204204559326,-0.06613457202911377,0.280154287815094,-0.04654255509376526,0.20758044719696045,-0.08062681555747986,0.36776477098464966,-0.09479069709777832,0.205097496509552,-0.07485604286193848,0.11525309085845947,-0.048319339752197266,0.08789372444152832,-0.043413788080215454,0.36761099100112915,-0.05474191904067993,0.1832689642906189,-0.027643799781799316,0.09617489576339722,-0.00039565563201904297,0.09477269649505615,0.0019199848175048828,0.37130415439605713,-0.0057007670402526855,0.19298279285430908,0.016042470932006836,0.12928205728530884,0.03180021047592163,0.13976669311523438,0.048656582832336426,0.37665820121765137,0.04249215126037598,0.2299862504005432,0.051246821880340576,0.1751309633255005,0.05723774433135986,0.17938083410263062,0.0002797245979309082,0.10683655738830566,0.0002918243408203125,0.135528564453125,-0.05618828535079956,0.12057352066040039,0.05314904451370239,0.11736369132995605,0.012082751263958144,0.4029412993458558,1
-0.03443470597267151,0.5477985739707947,0.030102819204330444,0.5124632716178894,0.07235071063041687,0.4194280505180359,0.08117398619651794,0.31802457571029663,0.06652292609214783,0.24141407012939453,0.0864238440990448,0.39543038606643677,0.08858570456504822,0.21852397918701172,0.07259920239448547,0.12824159860610962,0.055421262979507446,0.07653731107711792,0.049172669649124146,0.40193718671798706,0.05272689461708069,0.21402651071548462,0.037615031003952026,0.1167481541633606,0.019921153783798218,0.06253999471664429,0.005798906087875366,0.40017104148864746,0.005508750677108765,0.22843962907791138,-0.0029282867908477783,0.14321362972259521,-0.007950037717819214,0.09976279735565186,-0.04018703103065491,0.39275842905044556,-0.03857085108757019,0.2661806344985962,-0.04107418656349182,0.19975590705871582,-0.04357177019119263,0.16061490774154663,-0.00018197298049926758,0.11283791065216064,-0.0014917254447937012,0.15449780225753784,-0.05814027786254883,0.1387946605682373,0.05265811085700989,0.1316547989845276,0.015208596828101353,0.48829340383587155,1
-0.02364170551300049,0.32416635751724243,0.010720670223236084,0.2622711658477783,0.025872766971588135,0.18815070390701294,0.03444531559944153,0.12550640106201172,0.035941511392593384,0.09594768285751343,-0.01894986629486084,0.12331163883209229,-0.023307979106903076,0.04048258066177368,0.00831460952758789,0.040100038051605225,0.03140905499458313,0.0717894434928894,-0.03820732235908508,0.12366408109664917,-0.03903356194496155,0.0358881950378418,-0.0001621842384338379,0.037230849266052246,0.023932605981826782,0.07279980182647705,-0.05411338806152344,0.1332206130027771,-0.05552837252616882,0.04930049180984497,-0.015495538711547852,0.04552847146987915,0.012751877307891846,0.07310086488723755,-0.06770363450050354,0.15171486139297485,-0.06039687991142273,0.08579474687576294,-0.029191017150878906,0.07130265235900879,-0.002148658037185669,0.08379906415939331,0.02134472131729126,0.08030009269714355,0.02244505286216736,0.0870659351348877,0.020991802215576172,0.07967716455459595,0.0638706386089325,0.08753657341003418,0.007934198773760425,0.25582896715197345,1
0.01743835210800171,0.3353347182273865,-0.010183751583099365,0.2773723006248474,-0.022073864936828613,0.2024383544921875,-0.03339743614196777,0.14096540212631226,-0.03998923301696777,0.10100245475769043,0.033329129219055176,0.11306178569793701,0.03352022171020508,0.029962480068206787,-0.0006082057952880859,0.03457432985305786,-0.02370387315750122,0.06464213132858276,0.05841183662414551,0.1252378225326538,0.069582998752594,0.0356830358505249,0.029888272285461426,0.03984040021896362,0.00203627347946167,0.06537425518035889,0.0780489444732666,0.15240299701690674,0.10244184732437134,0.07307511568069458,0.07441598176956177,0.06248670816421509,0.05184239149093628,0.0759461522102356,0.09327000379562378,0.18895739316940308,0.11882317066192627,0.1333218216896057,0.12035292387008667,0.11498469114303589,0.12030673027038574,0.11450207233428955,-0.017195284366607666,0.07421940565109253,-0.016889452934265137,0.07878142595291138,-0.06115853786468506,0.07792007923126221,-0.010733485221862793,0.07550513744354248,0.01157954711970853,0.27039947417597776,1
-0.10100865364074707,0.3256279230117798,-0.1457078456878662,0.26764971017837524,-0.16515833139419556,0.19666212797164917,-0.14920875430107117,0.14145290851593018,-0.1186387836933136,0.10502469539642334,-0.1899232268333435,0.17776525020599365,-0.1492416262626648,0.07332032918930054,-0.10285794734954834,0.060145020484924316,-0.07466679811477661,0.07623785734176636,-0.15474021434783936,0.18747133016586304,-0.11345010995864868,0.07931727170944214,-0.06770110130310059,0.06545284390449524,-0.0458599328994751,0.08054518699645996,-0.11008429527282715,0.20099377632141113,-0.07127821445465088,0.09661495685577393,-0.03462153673171997,0.08887350559234619,-0.0203707218170166,0.1060982346534729,-0.06150108575820923,0.2159687876701355,-0.031099140644073486,0.13381296396255493,-0.007103979587554932,0.11498987674713135,0.0043143630027771,0.11666643619537354,-0.016358017921447754,0.052190959453582764,-0.014997243881225586,0.06916981935501099,-0.07191920280456543,0.06533259153366089,0.019212961196899414,0.049733519554138184,0.040918519119391525,0.25121092510508725,1
-0.05079108476638794,0.27883100509643555,-0.08168214559555054,0.22563540935516357,-0.10209092497825623,0.16139084100723267,-0.09528899192810059,0.11018961668014526,-0.07289677858352661,0.07530218362808228,-0.1425379514694214,0.1418389081954956,-0.1237289309501648,0.04407566785812378,-0.0747939944267273,0.02776360511779785,-0.041113317012786865,0.04073232412338257,-0.1237998902797699,0.1553165316581726,-0.09398385882377625,0.05108898878097534,-0.03859740495681763,0.03886359930038452,-0.0076379477977752686,0.05325847864151001,-0.08986318111419678,0.17169886827468872,-0.057345807552337646,0.0746411681175232,-0.011800915002822876,0.07081031799316406,0.008013784885406494,0.0855644941329956,-0.04765257239341736,0.1895962357521057,-0.015984058380126953,0.11392343044281006,0.007336616516113281,0.10530173778533936,0.014733642339706421,0.11380451917648315,0.01764574646949768,0.047704219818115234,0.015721142292022705,0.06957519054412842,-0.018319934606552124,0.04063922166824341,0.07744550704956055,0.05478858947753906,0.02588657928112924,0.22966314010195438,1
-0.07864120602607727,0.21198678016662598,-0.10168111324310303,0.15320444107055664,-0.10819602012634277,0.08291935920715332,-0.09250929951667786,0.03767204284667969,-0.06740868091583252,0.016310155391693115,-0.12288680672645569,0.05018007755279541,-0.08977994322776794,-0.04564392566680908,-0.07699018716812134,-0.018405020236968994,-0.07989922165870667,0.014218807220458984,-0.1058313250541687,0.060887932777404785,-0.06830120086669922,-0.03808856010437012,-0.058106303215026855,-0.003391444683074951,-0.06746071577072144,0.028697609901428223,-0.08026114106178284,0.07628172636032104,-0.04619717597961426,-0.017498791217803955,-0.03968048095703125,0.01916348934173584,-0.048689067363739014,0.04875802993774414,-0.05241209268569946,0.096488356590271,-0.02521359920501709,0.020833909511566162,-0.02180713415145874,0.04548656940460205,-0.028757810592651367,0.07145905494689941,0.002864360809326172,0.04160231351852417,0.0030640363693237305,0.04436701536178589,-0.01937001943588257,0.030373334884643555,0.03274613618850708,0.05107849836349487,0.04349007625765796,0.18362985405117208,1
-0.03884270787239075,0.2536027431488037,-0.0794684886932373,0.22045421600341797,-0.11735108494758606,0.1636762022972107,-0.13840898871421814,0.10820889472961426,-0.14334836602210999,0.06021225452423096,-0.11907631158828735,0.15676724910736084,-0.1245940625667572,0.0486980676651001,-0.10048386454582214,0.030802428722381592,-0.08423417806625366,0.04662567377090454,-0.09607642889022827,0.15983325242996216,-0.09455341100692749,0.04018723964691162,-0.06965112686157227,0.03850126266479492,-0.06014895439147949,0.06307196617126465,-0.06572040915489197,0.1602853536605835,-0.0641186535358429,0.048815250396728516,-0.04579150676727295,0.054715752601623535,-0.04084762930870056,0.07947492599487305,-0.033888012170791626,0.15969133377075195,-0.033781617879867554,0.07067447900772095,-0.025473207235336304,0.06089973449707031,-0.024498015642166138,0.06827288866043091,-0.0007396340370178223,0.048317134380340576,0.0001913905143737793,0.05101418495178223,-0.031263262033462524,0.05980813503265381,0.02012065052986145,0.040263593196868896,0.03102729162178345,0.19171836927221375,1
0.019773930311203003,0.3155527710914612,-0.030643850564956665,0.29613351821899414,-0.06521093845367432,0.2417999505996704,-0.07499197125434875,0.18129760026931763,-0.06280499696731567,0.1286037564277649,-0.08489418029785156,0.21880316734313965,-0.0868367850780487,0.0953252911567688,-0.06126314401626587,0.05846625566482544,-0.04250994324684143,0.06976532936096191,-0.05682641267776489,0.2089197039604187,-0.058057427406311035,0.07388103008270264,-0.02660021185874939,0.04181855916976929,-0.00797206163406372,0.060227811336517334,-0.02068382501602173,0.2051684856414795,-0.01986059546470642,0.07582491636276245,0.008106857538223267,0.04439276456832886,0.022441744804382324,0.059739500284194946,0.016792863607406616,0.20625054836273193,0.018361896276474,0.09878170490264893,0.03411105275154114,0.06529629230499268,0.04119643568992615,0.07041865587234497,0.005740493535995483,0.07780981063842773,0.006275683641433716,0.08160477876663208,-0.033755213022232056,0.07643961906433105,0.06314077973365784,0.0821753740310669,0.0222971044923841,0.2568281042699387,1
-0.024858057498931885,0.3277035355567932,0.03393620252609253,0.3102240562438965,0.07459765672683716,0.2530220150947571,0.08938807249069214,0.18195992708206177,0.07813084125518799,0.1309378743171692,0.09776937961578369,0.20938795804977417,0.09465324878692627,0.08154302835464478,0.07186681032180786,0.057365238666534424,0.05716902017593384,0.06787526607513428,0.07006019353866577,0.21619069576263428,0.06513512134552002,0.08655649423599243,0.046664297580718994,0.05866310000419617,0.03196686506271362,0.05390214920043945,0.035574495792388916,0.22052901983261108,0.030672669410705566,0.0995073914527893,0.016209959983825684,0.06761711835861206,0.00860130786895752,0.059851229190826416,-0.0033333897590637207,0.2227017879486084,-0.00366818904876709,0.13855266571044922,-0.010435640811920166,0.10811638832092285,-0.0147513747215271,0.09442174434661865,-0.006937563419342041,0.07557940483093262,-0.007073700428009033,0.08834636211395264,-0.05865359306335449,0.09079688787460327,0.03141021728515625,0.07912230491638184,0.020398269669031695,0.27963596155501586,1
0.03047865629196167,0.1473565399646759,0.0521431565284729,0.11237725615501404,0.06411582231521606,0.05747562646865845,0.0659366250038147,0.007937401533126831,0.06301480531692505,-0.027193427085876465,0.06869280338287354,0.04861876368522644,0.05409097671508789,-0.012472420930862427,0.047240495681762695,0.0027210116386413574,0.04848283529281616,0.022242367267608643,0.053775250911712646,0.05384597182273865,0.03863418102264404,-0.0073830485343933105,0.03486180305480957,0.013322532176971436,0.03743690252304077,0.033076971769332886,0.03725600242614746,0.05903959274291992,0.024504661560058594,0.0027573704719543457,0.021953582763671875,0.02353847026824951,0.025158047676086426,0.04307389259338379,0.02012091875076294,0.0637103021144867,0.012835681438446045,0.015311270952224731,0.011034369468688965,0.032721877098083496,0.013310790061950684,0.05156588554382324,0.001161813735961914,0.052354782819747925,0.0009822249412536621,0.052960336208343506,-0.01877903938293457,0.05432373285293579,0.019056379795074463,0.0520232617855072,0.01217456301808804,0.11449120882201559,1
-0.030045241117477417,0.1392233669757843,-0.0499720573425293,0.10829851031303406,-0.06238144636154175,0.056438058614730835,-0.06485950946807861,0.008449971675872803,-0.06135699152946472,-0.025694191455841064,-0.06810200214385986,0.050016164779663086,-0.05311626195907593,-0.015391916036605835,-0.046731144189834595,0.001742929220199585,-0.04838356375694275,0.022641658782958984,-0.05303862690925598,0.054460495710372925,-0.03862908482551575,-0.008842378854751587,-0.03359037637710571,0.009725242853164673,-0.0374981164932251,0.030497878789901733,-0.035827845335006714,0.058881551027297974,-0.023878097534179688,0.00047203898429870605,-0.02029818296432495,0.01893627643585205,-0.023849010467529297,0.039273589849472046,-0.018769443035125732,0.06336507201194763,-0.011557281017303467,0.016335338354110718,-0.010087728500366211,0.030574887990951538,-0.012506544589996338,0.04861044883728027,-0.0006958246231079102,0.051236867904663086,-0.00125807523727417,0.05211636424064636,-0.019911587238311768,0.04865965247154236,0.018866658210754395,0.053470999002456665,0.012099222423518338,0.10898062732717644,1
-0.014402210712432861,0.17001044750213623,-0.03746709227561951,0.12644097208976746,-0.04832768440246582,0.07489180564880371,-0.04279324412345886,0.02928021550178528,-0.029493629932403564,0.008398175239562988,-0.037944018840789795,0.05400171875953674,-0.02641052007675171,-0.007200568914413452,-0.025384962558746338,0.00925186276435852,-0.026008039712905884,0.03172394633293152,-0.017872750759124756,0.059404224157333374,-0.0053060054779052734,-0.006586164236068726,-0.007844626903533936,0.011691242456436157,-0.011558294296264648,0.03609591722488403,0.0014837980270385742,0.06794542074203491,0.011135578155517578,0.010322749614715576,0.007565021514892578,0.026183217763900757,0.0038467049598693848,0.04731035232543945,0.018220186233520508,0.07903119921684265,0.021509170532226562,0.039161115884780884,0.017395079135894775,0.05080154538154602,0.014944255352020264,0.06854304671287537,-0.0008410215377807617,0.04020616412162781,-0.0008065700531005859,0.041707128286361694,-0.019621312618255615,0.03805297613143921,0.01704275608062744,0.03754732012748718,0.00851141996096702,0.1339447247186661,1
0.013019263744354248,0.17478716373443604,0.03641939163208008,0.13470840454101562,0.044383466243743896,0.08141830563545227,0.03749638795852661,0.03607386350631714,0.021628916263580322,0.01268094778060913,0.040746092796325684,0.05873572826385498,0.025669753551483154,0.0008743405342102051,0.021064579486846924,0.01378902792930603,0.022888481616973877,0.03279221057891846,0.02105957269668579,0.06449523568153381,0.005800426006317139,0.00164833664894104,0.0044557154178619385,0.019084304571151733,0.00762292742729187,0.04110726714134216,0.001507580280303955,0.07381442189216614,-0.009864330291748047,0.018173307180404663,-0.008164584636688232,0.035545408725738525,-0.004105031490325928,0.054850995540618896,-0.016119837760925293,0.08578300476074219,-0.020660609006881714,0.04270961880683899,-0.018332481384277344,0.05696144700050354,-0.015261173248291016,0.07334926724433899,0.003893554210662842,0.03594881296157837,0.003994762897491455,0.03642702102661133,-0.01573389768600464,0.03437244892120361,0.028742969036102295,0.030736029148101807,0.006365365198763737,0.13378877082471127,1
-0.2343599647283554,0.5270560383796692,-0.05499011278152466,0.4904336929321289,0.0397602915763855,0.39652693271636963,0.022805094718933105,0.2906898260116577,-0.05339157581329346,0.23084652423858643,0.039954960346221924,0.40523773431777954,0.006195515394210815,0.25509923696517944,-0.04158830642700195,0.2378271222114563,-0.08949938416481018,0.2484370470046997,-0.06705859303474426,0.4095299243927002,-0.08885976672172546,0.25454211235046387,-0.07344603538513184,0.2442384958267212,-0.06686222553253174,0.2558788061141968,-0.17552363872528076,0.40768909454345703,-0.18034759163856506,0.263042151927948,-0.15625235438346863,0.29826390743255615,-0.14080479741096497,0.3517155647277832,-0.27511827647686005,0.40381431579589844,-0.25632351636886597,0.2853465676307678,-0.23493078351020813,0.3161553144454956,-0.2208210825920105,0.3612649440765381,-0.04916366934776306,0.06949210166931152,-0.08626967668533325,0.13058942556381226,-0.1972537785768509,0.06400960683822632,0.02507135272026062,0.11055129766464233,0.16140980415001255,0.3187359156651069,1
0.1598362922668457,0.5007779598236084,0.027126729488372803,0.4471047520637512,-0.05746966600418091,0.3393933176994324,-0.01981574296951294,0.24908167123794556,0.07683944702148438,0.22793012857437134,0.03338509798049927,0.3801342248916626,0.04907858371734619,0.22640293836593628,0.05349862575531006,0.15455299615859985,0.07562524080276489,0.09557220339775085,0.1587323546409607,0.3893669843673706,0.12939363718032837,0.23542433977127075,0.07877916097640991,0.26753902435302734,0.08226341009140015,0.31995803117752075,0.2517573833465576,0.3927943706512451,0.20864367485046387,0.2551423907279968,0.16419261693954468,0.28907710313796997,0.17106986045837402,0.33527153730392456,0.3304189443588257,0.39410287141799927,0.2803020477294922,0.2793272137641907,0.2444046139717102,0.30636560916900635,0.2575446367263794,0.3498559594154358,0.06217455863952637,0.06494155526161194,0.10057830810546875,0.1193821132183075,-0.007837355136871338,0.10020703077316284,0.19602251052856445,0.053991228342056274,0.03345381078287515,0.19675720735104416,1
0.02280580997467041,0.45408380031585693,-0.04339832067489624,0.41781115531921387,-0.10480943322181702,0.3286250829696655,-0.1395026445388794,0.2312498688697815,-0.12744081020355225,0.15179842710494995,-0.09583917260169983,0.27354007959365845,-0.08901914954185486,0.08501958847045898,-0.06933712959289551,0.07908231019973755,-0.05939692258834839,0.12755084037780762,-0.052152812480926514,0.26926088333129883,-0.04845893383026123,0.05935096740722656,-0.032294660806655884,0.08242332935333252,-0.029641658067703247,0.1362161636352539,-0.0033565163612365723,0.26697200536727905,-0.0025665760040283203,0.0760505199432373,0.007670879364013672,0.11296278238296509,0.007022470235824585,0.16684097051620483,0.044221341609954834,0.2736552953720093,0.0402529239654541,0.1217699646949768,0.04216873645782471,0.1439712643623352,0.039948105812072754,0.19154006242752075,0.0007402300834655762,0.11833000183105469,-0.00043910741806030273,0.1295614242553711,-0.048131585121154785,0.11533999443054199,0.05648094415664673,0.129297137260437,0.03525583514421588,0.32216544096623345,1
-0.024928033351898193,0.47103351354599,0.04595458507537842,0.4110252261161804,0.10673046112060547,0.32636940479278564,0.13786232471466064,0.2302350401878357,0.1212390661239624,0.15731537342071533,0.08928561210632324,0.26607751846313477,0.08242344856262207,0.07650786638259888,0.06124931573867798,0.08396553993225098,0.05143582820892334,0.1317628026008606,0.04801809787750244,0.2655218839645386,0.043582379817962646,0.05834001302719116,0.024951279163360596,0.07229804992675781,0.019063174724578857,0.12084192037582397,0.0025420188903808594,0.2695254683494568,0.0018284320831298828,0.07813960313796997,-0.01010119915008545,0.0956987738609314,-0.013637900352478027,0.14357036352157593,-0.04377704858779907,0.27794116735458374,-0.03726094961166382,0.12825369834899902,-0.04000091552734375,0.13283222913742065,-0.04126065969467163,0.1641595959663391,-0.0075598955154418945,0.12401169538497925,-0.007110238075256348,0.1293884515762329,-0.06629598140716553,0.1282813549041748,0.041651129722595215,0.1252102255821228,0.02048129981413672,0.3529438741713574,1
